campaign_id,user_id,timestamp,device,ad_slot,ad_format,impression_id,click_id,click_position
55,2406,2025-07-25 08:31:46,Tablet,homepage,carousel,347526,6049,3
96,186,2025-07-23 02:34:57,Tablet,homepage,carousel,619947,6050,1
39,7732,2025-08-20 15:01:30,Mobile,homepage,carousel,235595,6051,1
37,2208,2025-08-06 23:02:42,Tablet,sidebar,carousel,217928,6052,3
72,6462,2025-08-22 06:08:06,Tablet,homepage,carousel,445725,6053,2
33,3666,2025-08-02 08:15:48,Tablet,homepage,carousel,190739,6054,1
37,4935,2025-07-21 04:28:28,Mobile,homepage,carousel,216705,6055,1
71,2975,2025-07-10 11:34:44,Desktop,video_pre_roll,carousel,442473,6056,1
37,6978,2025-07-28 23:55:54,Mobile,homepage,carousel,220050,6057,1
41,9303,2025-08-09 03:30:03,Tablet,homepage,carousel,247001,6058,1
33,2151,2025-08-12 11:03:34,Desktop,homepage,carousel,190788,6059,1
29,5016,2025-08-19 21:41:01,Tablet,homepage,carousel,162489,6060,1
66,9276,2025-08-28 02:31:03,Tablet,sidebar,carousel,419445,6061,2
42,1958,2025-08-21 00:04:06,Mobile,homepage,carousel,253974,6062,1
41,6382,2025-08-02 23:33:00,Tablet,video_pre_roll,carousel,248397,6063,3
63,9434,2025-07-16 17:28:26,Mobile,video_pre_roll,carousel,399674,6064,2
42,1161,2025-08-14 08:41:26,Tablet,homepage,carousel,252788,6065,2
33,9986,2025-08-04 00:43:58,Desktop,homepage,carousel,192482,6066,1
67,3675,2025-08-06 01:27:45,Mobile,homepage,carousel,421130,6067,2
39,7282,2025-08-27 08:16:02,Mobile,sidebar,carousel,230450,6068,1
63,37,2025-07-08 15:47:56,Tablet,homepage,carousel,398501,6069,1
41,255,2025-08-14 07:17:58,Mobile,video_pre_roll,carousel,250455,6070,1
37,6859,2025-07-28 16:06:25,Desktop,video_pre_roll,carousel,220823,6071,2
33,9448,2025-08-25 06:41:12,Mobile,sidebar,carousel,191725,6072,1
38,5499,2025-09-19 11:40:26,Tablet,video_pre_roll,carousel,228872,6073,1
67,5746,2025-07-18 18:52:13,Desktop,homepage,carousel,422959,6074,2
42,2405,2025-08-13 04:52:43,Tablet,sidebar,carousel,257398,6075,1
99,3780,2025-08-12 16:36:43,Mobile,homepage,carousel,643596,6076,1
41,4277,2025-07-22 06:39:27,Desktop,video_pre_roll,carousel,248879,6077,1
35,6242,2025-07-31 07:02:27,Desktop,video_pre_roll,carousel,204924,6078,1
71,5130,2025-09-08 08:53:59,Desktop,sidebar,carousel,441272,6079,1
55,2687,2025-08-04 15:18:09,Mobile,homepage,carousel,346091,6080,1
71,3173,2025-09-01 13:41:25,Desktop,video_pre_roll,carousel,442161,6081,1
26,7489,2025-08-31 10:49:19,Mobile,sidebar,carousel,149877,6082,2
33,116,2025-07-12 23:34:12,Mobile,sidebar,carousel,187704,6083,1
72,5751,2025-09-07 22:20:58,Desktop,sidebar,carousel,450891,6084,3
25,1497,2025-08-05 17:35:03,Mobile,homepage,carousel,139333,6085,1
39,3472,2025-09-03 00:50:41,Tablet,video_pre_roll,carousel,231998,6086,2
37,1146,2025-08-04 18:55:37,Mobile,sidebar,carousel,220668,6087,1
55,3359,2025-08-10 22:30:25,Mobile,video_pre_roll,carousel,344176,6088,3
42,4495,2025-07-30 11:41:51,Desktop,homepage,carousel,253882,6089,1
39,6500,2025-07-21 17:08:18,Desktop,sidebar,carousel,233038,6090,1
72,4778,2025-08-31 04:39:16,Mobile,sidebar,carousel,453302,6091,1
41,5661,2025-07-20 05:47:22,Tablet,sidebar,carousel,249219,6092,1
67,1837,2025-08-02 15:46:43,Mobile,sidebar,carousel,422656,6093,1
67,696,2025-08-23 02:00:47,Mobile,sidebar,carousel,423816,6094,2
39,5456,2025-08-06 20:56:15,Tablet,video_pre_roll,carousel,232726,6095,1
66,9004,2025-08-06 03:55:25,Mobile,sidebar,carousel,415510,6096,2
53,3913,2025-07-22 23:39:27,Desktop,homepage,carousel,328273,6097,2
55,7639,2025-07-28 19:32:50,Tablet,video_pre_roll,carousel,347726,6098,3
66,8056,2025-08-01 16:29:51,Desktop,video_pre_roll,carousel,416488,6099,1
37,9856,2025-07-26 22:20:20,Desktop,homepage,carousel,215437,6100,1
41,2779,2025-08-12 14:52:38,Desktop,homepage,carousel,244373,6101,1
33,742,2025-07-27 10:49:50,Tablet,sidebar,carousel,194242,6102,1
38,7202,2025-08-13 14:38:01,Desktop,sidebar,carousel,228606,6103,1
55,5085,2025-07-16 04:10:19,Mobile,sidebar,carousel,343972,6104,1
96,9431,2025-08-08 03:26:04,Mobile,homepage,carousel,618815,6105,1
41,5514,2025-08-06 06:54:07,Mobile,sidebar,carousel,248632,6106,1
26,6825,2025-07-10 00:48:12,Desktop,video_pre_roll,carousel,146622,6107,1
67,4623,2025-08-27 18:51:54,Mobile,video_pre_roll,carousel,423063,6108,1
66,6218,2025-09-13 18:14:07,Desktop,video_pre_roll,carousel,413714,6109,1
37,536,2025-08-01 07:40:49,Mobile,sidebar,carousel,217643,6110,1
71,7948,2025-07-21 13:21:13,Mobile,sidebar,carousel,440750,6111,1
42,4672,2025-08-02 10:00:37,Desktop,video_pre_roll,carousel,253750,6112,2
53,9321,2025-08-13 09:38:22,Desktop,sidebar,carousel,330876,6113,3
68,235,2025-09-09 11:20:24,Desktop,sidebar,carousel,429683,6114,2
38,2567,2025-09-20 19:43:37,Tablet,video_pre_roll,carousel,227617,6115,1
41,1993,2025-07-12 00:05:16,Tablet,video_pre_roll,carousel,249777,6116,1
71,3768,2025-08-07 15:25:08,Mobile,video_pre_roll,carousel,440223,6117,3
71,1157,2025-07-04 05:28:24,Mobile,homepage,carousel,442997,6118,2
39,7286,2025-08-29 21:35:52,Desktop,video_pre_roll,carousel,231305,6119,2
99,8048,2025-07-08 01:53:57,Mobile,homepage,carousel,643956,6120,2
96,7765,2025-08-06 21:34:23,Mobile,video_pre_roll,carousel,625757,6121,1
39,4005,2025-08-26 10:54:31,Mobile,video_pre_roll,carousel,234175,6122,2
39,2158,2025-07-30 01:18:13,Mobile,homepage,carousel,236138,6123,1
96,632,2025-07-12 12:00:59,Tablet,sidebar,carousel,625321,6124,1
94,909,2025-08-18 15:29:24,Desktop,video_pre_roll,carousel,604038,6125,1
96,6040,2025-07-29 01:35:48,Desktop,sidebar,carousel,623415,6126,1
94,3256,2025-07-25 20:36:26,Mobile,sidebar,carousel,608442,6127,1
99,2952,2025-07-24 02:10:37,Desktop,sidebar,carousel,646368,6128,1
69,6681,2025-08-10 22:33:48,Desktop,homepage,carousel,434498,6129,1
68,2682,2025-08-09 09:56:13,Mobile,sidebar,carousel,431420,6130,1
96,5731,2025-07-07 03:50:30,Desktop,video_pre_roll,carousel,619199,6131,1
66,23,2025-07-28 22:38:19,Mobile,sidebar,carousel,418940,6132,1
41,9199,2025-07-26 12:27:18,Tablet,homepage,carousel,250549,6133,2
42,2800,2025-07-22 03:34:14,Desktop,sidebar,carousel,257319,6134,1
53,6785,2025-09-01 06:50:04,Desktop,sidebar,carousel,333892,6135,1
39,5129,2025-08-01 17:13:02,Desktop,sidebar,carousel,236019,6136,1
41,1611,2025-07-29 18:40:33,Tablet,homepage,carousel,250678,6137,1
39,6952,2025-08-09 23:29:17,Desktop,sidebar,carousel,234287,6138,1
38,6502,2025-09-02 04:59:36,Tablet,video_pre_roll,carousel,223572,6139,1
42,3207,2025-07-27 04:54:09,Tablet,sidebar,carousel,257630,6140,1
55,8405,2025-07-19 10:27:33,Mobile,video_pre_roll,carousel,341420,6141,1
29,9534,2025-07-13 03:07:18,Desktop,homepage,carousel,162765,6142,1
53,7182,2025-08-26 23:22:46,Desktop,sidebar,carousel,329381,6143,1
42,5570,2025-08-12 14:05:04,Desktop,homepage,carousel,252956,6144,2
68,6075,2025-09-27 23:09:50,Mobile,sidebar,carousel,430055,6145,1
96,5157,2025-08-02 21:57:53,Desktop,homepage,carousel,624493,6146,3
41,5025,2025-08-14 14:55:07,Desktop,sidebar,carousel,248348,6147,3
26,3226,2025-07-25 18:31:50,Mobile,video_pre_roll,carousel,151356,6148,2
53,6964,2025-08-04 03:46:16,Mobile,homepage,carousel,330593,6149,2
99,8169,2025-08-06 07:28:45,Mobile,video_pre_roll,carousel,645118,6150,1
37,2489,2025-08-13 22:46:51,Desktop,homepage,carousel,217149,6151,1
37,1685,2025-08-07 09:24:34,Desktop,video_pre_roll,carousel,215944,6152,3
68,9351,2025-09-18 01:24:47,Mobile,sidebar,carousel,426502,6153,1
38,197,2025-09-09 20:54:43,Mobile,homepage,carousel,228707,6154,1
63,5004,2025-07-17 06:48:57,Tablet,homepage,carousel,396010,6155,1
42,95,2025-07-19 01:49:31,Tablet,sidebar,carousel,255375,6156,2
68,4580,2025-08-28 01:05:47,Desktop,homepage,carousel,427837,6157,1
94,9359,2025-08-17 23:59:26,Mobile,homepage,carousel,606363,6158,1
71,9205,2025-08-11 08:43:08,Mobile,homepage,carousel,441455,6159,2
38,965,2025-08-22 20:52:03,Tablet,homepage,carousel,223374,6160,1
96,4340,2025-08-25 06:42:09,Mobile,sidebar,carousel,620719,6161,1
37,7969,2025-08-09 23:24:39,Mobile,sidebar,carousel,221063,6162,1
96,7423,2025-08-06 09:53:16,Mobile,homepage,carousel,625898,6163,1
26,3192,2025-08-26 18:29:30,Desktop,homepage,carousel,149233,6164,1
53,7226,2025-09-08 22:32:23,Desktop,sidebar,carousel,331169,6165,1
25,2466,2025-07-16 20:01:12,Tablet,sidebar,carousel,140238,6166,2
94,2558,2025-07-16 05:22:45,Mobile,homepage,carousel,606345,6167,2
41,9131,2025-07-31 07:26:21,Desktop,video_pre_roll,carousel,244741,6168,1
67,5575,2025-07-26 04:08:06,Mobile,sidebar,carousel,424782,6169,2
68,1386,2025-09-08 01:53:19,Tablet,video_pre_roll,carousel,427132,6170,1
26,8641,2025-07-20 17:59:24,Mobile,homepage,carousel,146565,6171,1
72,5608,2025-07-17 11:19:22,Tablet,sidebar,carousel,449298,6172,2
33,4821,2025-07-14 05:43:51,Desktop,sidebar,carousel,193340,6173,1
26,838,2025-07-18 01:33:10,Mobile,sidebar,carousel,145288,6174,2
41,7669,2025-07-29 17:03:02,Mobile,sidebar,carousel,243057,6175,1
96,9545,2025-08-28 05:03:40,Mobile,video_pre_roll,carousel,622685,6176,1
39,130,2025-08-23 17:17:37,Tablet,homepage,carousel,235916,6177,1
94,6253,2025-07-18 23:20:03,Mobile,sidebar,carousel,608868,6178,1
35,2662,2025-09-11 05:08:57,Mobile,homepage,carousel,207073,6179,1
72,7009,2025-09-08 17:02:09,Desktop,homepage,carousel,448036,6180,1
37,8045,2025-08-12 03:26:52,Mobile,video_pre_roll,carousel,215441,6181,1
72,9085,2025-07-23 23:13:41,Desktop,homepage,carousel,447466,6182,2
96,5796,2025-07-26 03:29:10,Mobile,sidebar,carousel,625533,6183,2
96,2602,2025-07-20 02:05:51,Mobile,sidebar,carousel,621231,6184,1
55,4209,2025-07-26 04:48:27,Mobile,video_pre_roll,carousel,342201,6185,1
26,564,2025-08-17 15:58:43,Tablet,homepage,carousel,149302,6186,1
66,8022,2025-07-31 14:06:50,Desktop,homepage,carousel,418241,6187,2
53,666,2025-08-06 02:10:59,Tablet,video_pre_roll,carousel,328450,6188,1
96,8620,2025-08-14 03:29:42,Mobile,video_pre_roll,carousel,622348,6189,1
94,6377,2025-08-09 04:57:44,Desktop,homepage,carousel,608317,6190,2
33,2025,2025-07-30 13:25:20,Tablet,sidebar,carousel,191034,6191,1
41,6827,2025-08-02 17:00:40,Desktop,video_pre_roll,carousel,245253,6192,1
67,6465,2025-08-10 11:22:41,Tablet,video_pre_roll,carousel,420483,6193,1
25,7382,2025-07-29 03:59:17,Desktop,homepage,carousel,143374,6194,2
42,8332,2025-08-22 06:11:05,Tablet,video_pre_roll,carousel,255245,6195,1
39,1696,2025-08-08 19:45:31,Desktop,sidebar,carousel,238280,6196,2
94,5497,2025-07-30 14:41:05,Desktop,video_pre_roll,carousel,605166,6197,1
99,2061,2025-08-05 12:19:20,Desktop,video_pre_roll,carousel,647920,6198,2
25,5944,2025-08-01 14:29:17,Mobile,homepage,carousel,139874,6199,1
67,2932,2025-08-09 20:44:57,Tablet,sidebar,carousel,423747,6200,1
41,4014,2025-07-16 02:39:29,Tablet,homepage,carousel,243040,6201,2
69,2894,2025-07-21 15:10:42,Desktop,video_pre_roll,carousel,436705,6202,1
63,1933,2025-07-15 08:50:11,Tablet,sidebar,carousel,396760,6203,1
66,2576,2025-07-19 01:40:53,Mobile,sidebar,carousel,415405,6204,3
94,2374,2025-08-09 10:33:26,Desktop,homepage,carousel,601819,6205,1
41,1600,2025-08-15 15:18:53,Mobile,video_pre_roll,carousel,248892,6206,2
35,2460,2025-07-31 07:36:07,Mobile,video_pre_roll,carousel,207595,6207,1
68,4807,2025-09-12 00:20:46,Desktop,video_pre_roll,carousel,429746,6208,1
33,9487,2025-08-21 16:21:29,Tablet,homepage,carousel,187806,6209,1
55,8103,2025-07-20 19:50:06,Desktop,sidebar,carousel,344582,6210,2
71,7792,2025-07-21 21:12:14,Tablet,sidebar,carousel,441000,6211,1
71,6344,2025-07-23 01:05:37,Desktop,video_pre_roll,carousel,440396,6212,1
39,7036,2025-08-03 09:45:25,Desktop,homepage,carousel,235186,6213,1
71,7399,2025-09-21 21:23:13,Desktop,sidebar,carousel,441310,6214,1
99,6150,2025-07-07 23:06:55,Mobile,sidebar,carousel,646806,6215,1
68,8371,2025-09-11 05:28:59,Tablet,homepage,carousel,425948,6216,1
38,713,2025-07-17 20:08:59,Tablet,homepage,carousel,224212,6217,1
94,2219,2025-08-11 15:10:44,Tablet,video_pre_roll,carousel,604786,6218,1
69,315,2025-08-31 00:41:13,Mobile,video_pre_roll,carousel,434525,6219,2
41,261,2025-07-24 14:35:27,Tablet,homepage,carousel,245094,6220,2
96,7475,2025-09-05 20:38:08,Desktop,sidebar,carousel,621991,6221,1
55,9854,2025-08-21 13:53:34,Mobile,homepage,carousel,348082,6222,1
63,4542,2025-07-14 05:16:53,Mobile,sidebar,carousel,396390,6223,1
55,4265,2025-07-23 11:48:29,Desktop,sidebar,carousel,342165,6224,1
37,8835,2025-08-01 20:23:04,Mobile,sidebar,carousel,215475,6225,2
96,7074,2025-07-23 07:18:07,Tablet,sidebar,carousel,622953,6226,1
26,651,2025-07-13 07:37:02,Mobile,homepage,carousel,144861,6227,1
42,2186,2025-08-01 21:15:28,Mobile,sidebar,carousel,257322,6228,1
33,800,2025-08-08 10:11:20,Tablet,homepage,carousel,192156,6229,3
69,5520,2025-07-17 04:20:56,Desktop,video_pre_roll,carousel,436821,6230,2
67,2382,2025-08-04 05:54:15,Mobile,homepage,carousel,420487,6231,1
26,6340,2025-07-31 17:05:28,Tablet,video_pre_roll,carousel,151259,6232,3
26,2908,2025-07-24 07:28:43,Tablet,video_pre_roll,carousel,147063,6233,1
53,4018,2025-07-31 11:28:03,Desktop,video_pre_roll,carousel,331227,6234,2
29,5753,2025-07-28 17:46:45,Desktop,homepage,carousel,162407,6235,1
69,3407,2025-08-13 12:22:21,Tablet,sidebar,carousel,435737,6236,2
25,9487,2025-08-19 10:08:11,Mobile,sidebar,carousel,140334,6237,1
37,5029,2025-08-02 18:59:43,Mobile,homepage,carousel,217467,6238,1
69,9337,2025-07-15 00:23:28,Desktop,homepage,carousel,434404,6239,1
38,437,2025-08-03 13:59:25,Mobile,video_pre_roll,carousel,224251,6240,1
72,290,2025-07-24 15:04:14,Tablet,sidebar,carousel,452963,6241,1
37,9317,2025-07-18 01:23:44,Tablet,homepage,carousel,217569,6242,2
69,6426,2025-08-12 09:06:02,Tablet,homepage,carousel,436691,6243,1
99,1645,2025-07-17 03:49:50,Tablet,homepage,carousel,648247,6244,1
42,4523,2025-08-16 15:59:34,Desktop,sidebar,carousel,257460,6245,1
37,9022,2025-08-15 00:42:39,Desktop,sidebar,carousel,215616,6246,1
42,4128,2025-08-19 09:43:57,Tablet,video_pre_roll,carousel,252563,6247,2
69,5928,2025-07-19 17:43:26,Desktop,homepage,carousel,435996,6248,2
72,4843,2025-08-13 15:08:49,Mobile,sidebar,carousel,446445,6249,2
63,6308,2025-07-31 20:34:56,Desktop,video_pre_roll,carousel,396879,6250,2
33,9770,2025-08-06 00:12:43,Tablet,sidebar,carousel,192901,6251,2
69,6113,2025-08-23 07:39:02,Mobile,homepage,carousel,433855,6252,1
72,158,2025-08-10 01:00:41,Tablet,sidebar,carousel,453177,6253,1
41,5075,2025-08-15 03:42:29,Desktop,video_pre_roll,carousel,244335,6254,2
41,6550,2025-07-15 04:17:32,Tablet,video_pre_roll,carousel,246028,6255,1
55,9835,2025-08-13 17:14:34,Tablet,video_pre_roll,carousel,341982,6256,3
96,3873,2025-07-29 17:44:33,Desktop,video_pre_roll,carousel,619024,6257,2
38,4448,2025-09-17 15:38:40,Desktop,homepage,carousel,227653,6258,1
63,60,2025-09-07 00:30:19,Mobile,homepage,carousel,401080,6259,1
68,1246,2025-07-26 21:42:45,Mobile,video_pre_roll,carousel,433160,6260,1
42,8406,2025-07-22 14:49:31,Mobile,video_pre_roll,carousel,257524,6261,2
96,5846,2025-09-01 16:36:51,Tablet,homepage,carousel,624756,6262,2
53,9517,2025-08-31 06:44:33,Tablet,homepage,carousel,333261,6263,1
33,5865,2025-07-13 23:10:30,Desktop,homepage,carousel,192252,6264,2
96,4146,2025-07-20 12:25:14,Desktop,homepage,carousel,623489,6265,1
63,7010,2025-07-15 20:04:38,Tablet,video_pre_roll,carousel,400908,6266,1
33,9297,2025-07-28 15:05:40,Desktop,sidebar,carousel,194229,6267,1
69,8666,2025-08-28 20:05:54,Tablet,sidebar,carousel,434226,6268,1
96,7818,2025-07-23 10:29:31,Mobile,sidebar,carousel,624715,6269,1
63,4012,2025-07-17 05:56:05,Mobile,sidebar,carousel,399967,6270,1
35,1297,2025-08-18 08:59:45,Desktop,sidebar,carousel,205881,6271,1
25,1577,2025-08-19 01:34:28,Mobile,homepage,carousel,141482,6272,3
33,6647,2025-08-10 10:52:06,Desktop,video_pre_roll,carousel,188566,6273,1
38,4516,2025-09-09 23:16:42,Tablet,sidebar,carousel,223318,6274,1
39,2252,2025-07-29 09:05:17,Mobile,sidebar,carousel,235778,6275,1
96,6858,2025-08-20 17:39:01,Mobile,video_pre_roll,carousel,621570,6276,2
94,9185,2025-08-01 19:16:21,Desktop,video_pre_roll,carousel,603141,6277,2
33,8174,2025-07-29 03:55:25,Mobile,video_pre_roll,carousel,190054,6278,2
66,2303,2025-07-22 01:40:03,Mobile,homepage,carousel,419188,6279,1
99,9529,2025-08-14 04:09:20,Mobile,video_pre_roll,carousel,646084,6280,1
63,5795,2025-08-06 16:27:49,Mobile,sidebar,carousel,398427,6281,1
96,4063,2025-07-11 09:51:27,Tablet,sidebar,carousel,621358,6282,1
29,915,2025-09-14 13:01:03,Desktop,homepage,carousel,165107,6283,1
39,9746,2025-07-21 05:57:22,Tablet,video_pre_roll,carousel,231215,6284,1
72,3374,2025-09-14 02:23:55,Tablet,video_pre_roll,carousel,446508,6285,1
96,7117,2025-08-14 19:53:22,Desktop,sidebar,carousel,621649,6286,2
33,2744,2025-08-03 19:57:31,Mobile,homepage,carousel,187692,6287,1
26,4233,2025-08-31 13:39:25,Mobile,video_pre_roll,carousel,151514,6288,1
41,7382,2025-08-16 17:59:17,Mobile,video_pre_roll,carousel,248297,6289,1
42,9161,2025-08-02 10:21:06,Tablet,sidebar,carousel,252630,6290,2
33,7040,2025-08-29 05:34:34,Mobile,sidebar,carousel,192420,6291,1
55,2737,2025-07-11 22:46:56,Mobile,sidebar,carousel,341328,6292,1
66,2027,2025-07-22 19:43:23,Desktop,video_pre_roll,carousel,419956,6293,1
66,3879,2025-08-31 20:55:55,Mobile,homepage,carousel,416082,6294,1
68,833,2025-09-05 13:48:49,Desktop,video_pre_roll,carousel,433049,6295,1
99,759,2025-08-04 08:30:53,Mobile,sidebar,carousel,644478,6296,1
68,1980,2025-08-14 02:14:51,Desktop,video_pre_roll,carousel,427406,6297,2
99,612,2025-08-20 17:36:22,Tablet,homepage,carousel,645424,6298,2
39,5457,2025-08-19 11:40:36,Tablet,video_pre_roll,carousel,235323,6299,1
39,4195,2025-08-01 02:20:11,Desktop,video_pre_roll,carousel,231965,6300,1
41,9701,2025-08-07 02:57:27,Desktop,homepage,carousel,243108,6301,1
94,6619,2025-08-13 07:56:25,Desktop,video_pre_roll,carousel,603561,6302,1
68,9705,2025-09-11 01:55:39,Mobile,video_pre_roll,carousel,427935,6303,2
72,6571,2025-09-17 19:20:12,Tablet,video_pre_roll,carousel,449105,6304,1
55,2948,2025-07-19 19:01:24,Tablet,sidebar,carousel,341434,6305,2
53,8298,2025-07-23 04:10:07,Tablet,homepage,carousel,333668,6306,1
69,4029,2025-09-02 03:39:03,Mobile,video_pre_roll,carousel,435544,6307,1
55,9476,2025-08-10 13:38:21,Tablet,sidebar,carousel,345892,6308,3
72,89,2025-07-28 23:02:35,Desktop,homepage,carousel,451215,6309,1
68,5949,2025-09-27 12:02:48,Mobile,video_pre_roll,carousel,428003,6310,1
38,1279,2025-09-04 22:41:13,Desktop,homepage,carousel,229390,6311,1
29,8307,2025-09-03 16:40:52,Desktop,homepage,carousel,162767,6312,1
37,7342,2025-07-15 04:29:03,Mobile,homepage,carousel,219181,6313,1
37,8444,2025-08-12 05:39:32,Desktop,sidebar,carousel,218261,6314,2
53,8434,2025-08-12 17:33:16,Desktop,video_pre_roll,carousel,332906,6315,3
66,6088,2025-08-22 03:37:09,Mobile,homepage,carousel,413670,6316,2
41,1456,2025-08-07 10:31:21,Mobile,video_pre_roll,carousel,247976,6317,1
68,8033,2025-07-15 18:45:30,Mobile,video_pre_roll,carousel,431684,6318,3
67,7070,2025-07-09 12:49:09,Mobile,video_pre_roll,carousel,422075,6319,2
53,5271,2025-09-06 23:32:06,Desktop,video_pre_roll,carousel,329360,6320,1
55,8168,2025-08-17 21:22:35,Desktop,homepage,carousel,342553,6321,1
68,2302,2025-09-20 14:41:59,Tablet,sidebar,carousel,432103,6322,1
33,5237,2025-08-14 02:38:59,Mobile,video_pre_roll,carousel,194464,6323,2
37,5812,2025-07-30 15:14:54,Mobile,sidebar,carousel,221108,6324,1
33,6395,2025-07-17 23:41:03,Desktop,sidebar,carousel,193935,6325,1
39,5891,2025-08-08 09:05:11,Desktop,homepage,carousel,237611,6326,3
39,9868,2025-07-16 17:16:49,Desktop,homepage,carousel,231698,6327,1
37,4852,2025-07-21 05:40:48,Desktop,video_pre_roll,carousel,216166,6328,1
38,7564,2025-07-11 22:51:52,Tablet,sidebar,carousel,227063,6329,3
63,2781,2025-09-06 06:34:03,Desktop,sidebar,carousel,400173,6330,1
38,5514,2025-07-13 14:26:59,Desktop,sidebar,carousel,225890,6331,3
35,9609,2025-08-03 14:06:30,Tablet,video_pre_roll,carousel,204325,6332,2
96,4142,2025-07-28 22:19:37,Desktop,video_pre_roll,carousel,625763,6333,1
71,1362,2025-07-23 00:19:25,Mobile,homepage,carousel,442899,6334,1
38,438,2025-07-21 23:43:49,Mobile,sidebar,carousel,222703,6335,1
38,8049,2025-08-16 14:36:48,Desktop,homepage,carousel,229303,6336,1
55,7607,2025-08-07 22:31:48,Desktop,sidebar,carousel,344716,6337,2
39,5315,2025-08-19 02:04:20,Desktop,homepage,carousel,237970,6338,1
66,720,2025-08-06 18:00:17,Desktop,sidebar,carousel,416879,6339,2
38,7691,2025-09-22 15:44:51,Tablet,homepage,carousel,228357,6340,1
37,7152,2025-08-06 03:00:18,Desktop,sidebar,carousel,218768,6341,1
96,7263,2025-07-07 10:04:56,Desktop,sidebar,carousel,624549,6342,3
26,7610,2025-08-14 21:49:48,Desktop,video_pre_roll,carousel,148143,6343,2
33,8561,2025-07-12 10:25:03,Mobile,sidebar,carousel,190542,6344,3
67,2495,2025-08-05 12:10:06,Tablet,video_pre_roll,carousel,420985,6345,1
41,7581,2025-07-28 18:54:32,Tablet,video_pre_roll,carousel,248086,6346,2
94,8619,2025-08-11 14:32:57,Desktop,sidebar,carousel,602074,6347,1
68,3615,2025-07-23 14:40:53,Tablet,sidebar,carousel,430308,6348,3
94,3366,2025-08-13 03:23:34,Tablet,homepage,carousel,603258,6349,1
38,669,2025-08-22 07:16:25,Mobile,sidebar,carousel,224067,6350,1
37,4567,2025-07-23 13:32:02,Mobile,homepage,carousel,217285,6351,1
55,4712,2025-07-16 19:45:12,Tablet,video_pre_roll,carousel,342056,6352,1
96,5774,2025-07-22 12:45:20,Desktop,sidebar,carousel,624977,6353,1
71,2881,2025-09-24 23:21:41,Tablet,video_pre_roll,carousel,443483,6354,1
37,6525,2025-08-06 23:59:37,Mobile,video_pre_roll,carousel,217694,6355,2
41,7897,2025-07-21 14:51:43,Mobile,video_pre_roll,carousel,247404,6356,1
69,2222,2025-08-09 23:05:52,Tablet,video_pre_roll,carousel,435767,6357,1
96,1980,2025-08-05 08:14:11,Tablet,sidebar,carousel,623355,6358,2
55,4784,2025-07-14 11:42:04,Tablet,video_pre_roll,carousel,342148,6359,1
41,9019,2025-08-08 05:13:58,Tablet,homepage,carousel,248818,6360,3
53,2259,2025-07-15 16:23:29,Tablet,sidebar,carousel,331887,6361,1
41,642,2025-08-12 17:37:40,Mobile,sidebar,carousel,251039,6362,1
71,7007,2025-09-09 16:57:21,Tablet,sidebar,carousel,441794,6363,1
55,3531,2025-08-19 08:20:16,Tablet,homepage,carousel,345296,6364,3
42,3206,2025-07-25 10:07:34,Tablet,homepage,carousel,252920,6365,2
67,5488,2025-07-17 00:31:05,Desktop,video_pre_roll,carousel,420591,6366,2
94,9150,2025-08-19 01:59:01,Desktop,sidebar,carousel,607762,6367,1
94,7835,2025-07-19 06:55:11,Desktop,video_pre_roll,carousel,606233,6368,3
33,6375,2025-07-30 13:35:07,Desktop,homepage,carousel,194803,6369,3
38,5920,2025-09-01 17:10:56,Mobile,homepage,carousel,222309,6370,1
63,3553,2025-08-12 14:14:52,Mobile,video_pre_roll,carousel,401065,6371,1
38,1386,2025-07-11 14:47:26,Mobile,sidebar,carousel,224983,6372,3
53,4369,2025-08-21 09:53:51,Mobile,homepage,carousel,332211,6373,1
38,7323,2025-07-05 06:32:36,Tablet,homepage,carousel,226746,6374,1
25,8875,2025-07-30 12:00:40,Mobile,homepage,carousel,143302,6375,2
63,1120,2025-07-06 09:13:01,Tablet,homepage,carousel,399277,6376,1
38,4149,2025-07-14 10:08:48,Tablet,video_pre_roll,carousel,229410,6377,3
72,6891,2025-07-13 18:21:31,Desktop,sidebar,carousel,449736,6378,1
41,1408,2025-07-17 03:43:17,Desktop,homepage,carousel,246865,6379,1
63,997,2025-08-22 13:51:42,Mobile,video_pre_roll,carousel,397534,6380,1
26,3940,2025-08-27 04:24:35,Tablet,homepage,carousel,148568,6381,2
71,793,2025-09-04 17:46:43,Tablet,sidebar,carousel,441927,6382,1
41,6545,2025-07-18 12:55:47,Mobile,sidebar,carousel,248301,6383,1
99,8112,2025-08-15 02:07:33,Mobile,homepage,carousel,648088,6384,1
66,708,2025-08-25 06:58:49,Mobile,video_pre_roll,carousel,417964,6385,1
38,7853,2025-07-08 11:41:07,Tablet,sidebar,carousel,226786,6386,3
25,6684,2025-07-26 07:40:41,Tablet,sidebar,carousel,139323,6387,1
72,4898,2025-08-17 16:53:47,Tablet,homepage,carousel,446195,6388,1
39,5252,2025-07-28 12:42:53,Mobile,sidebar,carousel,234584,6389,1
63,8929,2025-07-26 09:44:57,Tablet,video_pre_roll,carousel,397234,6390,1
94,4186,2025-07-13 23:13:18,Tablet,homepage,carousel,607633,6391,1
42,9124,2025-08-13 21:22:46,Tablet,video_pre_roll,carousel,256668,6392,2
