user_id,region,device,subscription_tier,signup_date
5620,US,Mobile,Basic,2025-01-30
5621,US,Mobile,Premium,2023-12-16
5622,APAC,Desktop,Basic,2023-12-08
5623,APAC,Desktop,Free,2024-02-13
5624,EU,Desktop,Free,2025-09-03
5625,US,Mobile,Free,2024-04-12
5626,APAC,Mobile,Free,2023-10-16
5627,US,Desktop,Basic,2024-08-16
5628,US,Desktop,Free,2025-02-11
5629,EU,Desktop,Basic,2025-09-30
5630,US,Mobile,Basic,2025-09-13
5631,EU,Mobile,Free,2025-02-12
5632,EU,Mobile,Basic,2025-02-18
5633,US,Tablet,Free,2023-11-30
5634,US,Desktop,Free,2024-09-18
5635,US,Mobile,Basic,2025-06-13
5636,US,Mobile,Premium,2024-11-07
5637,EU,Mobile,Premium,2025-09-08
5638,APAC,Mobile,Premium,2024-08-11
5639,US,Desktop,Free,2025-03-01
5640,US,Desktop,Free,2023-11-24
5641,EU,Mobile,Free,2024-06-20
5642,APAC,Mobile,Free,2024-11-01
5643,US,Desktop,Free,2025-01-08
5644,US,Mobile,Basic,2024-11-16
5645,EU,Mobile,Basic,2025-01-23
5646,US,Tablet,Premium,2024-07-02
5647,US,Desktop,Premium,2024-05-16
5648,EU,Desktop,Free,2025-09-14
5649,EU,Mobile,Premium,2025-05-01
5650,EU,Mobile,Free,2025-03-26
5651,EU,Mobile,Free,2024-08-06
5652,EU,Mobile,Basic,2025-07-20
5653,US,Desktop,Free,2024-08-19
5654,US,Mobile,Premium,2025-03-28
5655,US,Desktop,Basic,2024-11-20
5656,US,Mobile,Premium,2024-06-15
5657,EU,Mobile,Premium,2024-04-01
5658,APAC,Tablet,Basic,2025-05-04
5659,APAC,Mobile,Free,2024-09-08
5660,EU,Mobile,Free,2024-03-09
5661,US,Mobile,Free,2024-02-03
5662,US,Mobile,Free,2025-08-21
5663,APAC,Mobile,Premium,2025-04-13
5664,EU,Mobile,Free,2024-01-11
5665,EU,Desktop,Premium,2023-11-04
5666,EU,Desktop,Basic,2025-06-05
5667,EU,Mobile,Free,2024-10-24
5668,APAC,Mobile,Free,2024-09-25
5669,US,Desktop,Free,2024-06-08
5670,EU,Mobile,Free,2024-08-28
5671,APAC,Desktop,Basic,2024-11-07
5672,US,Desktop,Free,2025-03-19
5673,EU,Mobile,Basic,2024-10-24
5674,US,Desktop,Free,2024-11-29
5675,APAC,Tablet,Basic,2024-08-21
5676,US,Desktop,Premium,2025-08-31
5677,EU,Mobile,Free,2024-02-12
5678,US,Mobile,Free,2025-01-02
5679,EU,Tablet,Basic,2025-03-04
5680,US,Mobile,Premium,2024-05-26
5681,US,Desktop,Free,2024-02-25
5682,US,Mobile,Free,2025-07-24
5683,APAC,Mobile,Free,2024-02-20
5684,US,Desktop,Free,2024-10-17
5685,US,Desktop,Free,2024-08-13
5686,EU,Desktop,Free,2025-01-22
5687,EU,Tablet,Basic,2025-01-30
5688,APAC,Mobile,Free,2024-02-29
5689,US,Mobile,Free,2024-10-17
5690,EU,Tablet,Free,2024-02-17
5691,US,Mobile,Premium,2024-07-23
5692,US,Desktop,Free,2024-04-29
5693,EU,Mobile,Premium,2024-08-22
5694,EU,Mobile,Basic,2024-03-23
5695,EU,Mobile,Free,2025-09-13
5696,US,Mobile,Free,2025-03-27
5697,US,Desktop,Basic,2024-01-20
5698,US,Desktop,Basic,2024-01-14
5699,APAC,Desktop,Basic,2025-09-13
5700,US,Mobile,Basic,2025-08-31
5701,US,Mobile,Basic,2025-04-24
5702,US,Mobile,Free,2025-03-02
5703,EU,Mobile,Premium,2025-09-22
5704,US,Mobile,Basic,2024-05-09
5705,APAC,Mobile,Free,2024-11-26
5706,US,Mobile,Basic,2025-07-06
5707,APAC,Mobile,Basic,2024-04-15
5708,US,Mobile,Free,2024-09-14
5709,EU,Mobile,Free,2024-02-05
5710,APAC,Mobile,Free,2025-07-27
5711,US,Mobile,Free,2025-05-12
5712,APAC,Tablet,Free,2025-01-20
5713,US,Mobile,Free,2025-02-01
5714,APAC,Desktop,Free,2024-08-23
5715,EU,Mobile,Free,2024-09-23
5716,US,Desktop,Premium,2025-02-18
5717,US,Mobile,Free,2024-06-12
5718,US,Desktop,Free,2024-09-07
5719,US,Mobile,Free,2024-01-22
5720,US,Desktop,Basic,2024-03-31
5721,US,Mobile,Free,2023-12-14
5722,US,Mobile,Free,2025-02-03
5723,EU,Desktop,Free,2024-12-23
5724,US,Mobile,Premium,2025-07-08
5725,US,Tablet,Basic,2025-03-18
5726,EU,Mobile,Free,2023-11-03
5727,US,Mobile,Free,2023-11-20
5728,US,Desktop,Free,2024-06-12
5729,US,Mobile,Free,2023-11-24
5730,APAC,Mobile,Basic,2023-12-04
5731,APAC,Desktop,Free,2024-08-30
5732,US,Desktop,Basic,2025-03-19
5733,EU,Tablet,Free,2025-08-22
5734,EU,Mobile,Basic,2025-06-09
5735,EU,Mobile,Free,2024-06-11
5736,EU,Mobile,Free,2025-03-04
5737,EU,Mobile,Basic,2025-10-03
5738,US,Desktop,Free,2024-06-02
5739,US,Mobile,Basic,2024-07-14
5740,US,Mobile,Premium,2024-09-29
5741,APAC,Mobile,Free,2025-09-25
5742,EU,Desktop,Premium,2025-09-25
5743,APAC,Tablet,Free,2024-08-28
5744,APAC,Desktop,Free,2024-02-26
5745,US,Mobile,Basic,2024-05-28
5746,EU,Desktop,Basic,2025-01-16
5747,EU,Desktop,Free,2025-08-05
5748,APAC,Mobile,Basic,2025-08-19
5749,APAC,Mobile,Premium,2025-08-12
5750,EU,Mobile,Free,2025-10-05
5751,US,Mobile,Premium,2025-04-07
5752,EU,Desktop,Basic,2025-03-10
5753,US,Mobile,Premium,2024-03-03
5754,EU,Mobile,Free,2025-03-24
5755,APAC,Tablet,Basic,2025-07-17
5756,US,Desktop,Free,2025-05-02
5757,EU,Desktop,Premium,2025-08-03
5758,US,Mobile,Basic,2025-05-16
5759,US,Mobile,Free,2025-01-05
5760,US,Mobile,Free,2025-07-07
5761,EU,Mobile,Premium,2025-03-26
5762,APAC,Mobile,Basic,2023-11-14
5763,APAC,Mobile,Free,2024-10-15
5764,US,Mobile,Free,2025-05-30
5765,APAC,Mobile,Premium,2025-01-02
5766,EU,Mobile,Free,2023-12-21
5767,US,Desktop,Free,2025-03-25
5768,US,Desktop,Premium,2025-10-04
5769,US,Mobile,Free,2025-02-17
5770,APAC,Mobile,Free,2024-09-07
5771,EU,Mobile,Free,2023-12-11
5772,EU,Mobile,Premium,2024-10-17
5773,US,Mobile,Free,2024-05-27
5774,EU,Desktop,Basic,2024-09-06
5775,US,Tablet,Premium,2025-08-30
5776,US,Desktop,Free,2024-10-12
5777,EU,Tablet,Premium,2024-09-13
5778,US,Desktop,Free,2025-06-04
5779,APAC,Mobile,Basic,2023-10-30
5780,US,Tablet,Free,2023-11-21
5781,EU,Mobile,Basic,2023-12-15
5782,US,Desktop,Free,2024-10-02
5783,EU,Mobile,Free,2025-03-04
5784,US,Mobile,Premium,2024-11-03
5785,US,Desktop,Free,2024-07-29
5786,APAC,Mobile,Premium,2024-09-27
5787,US,Mobile,Free,2025-01-05
5788,APAC,Mobile,Free,2025-06-09
5789,APAC,Mobile,Premium,2025-09-01
5790,US,Tablet,Free,2024-07-14
5791,US,Desktop,Premium,2025-08-05
5792,EU,Mobile,Free,2025-04-29
5793,APAC,Mobile,Free,2023-10-26
5794,APAC,Desktop,Basic,2025-07-28
5795,EU,Mobile,Free,2024-06-24
5796,EU,Mobile,Free,2024-05-14
5797,US,Mobile,Basic,2024-02-01
5798,APAC,Desktop,Free,2025-05-27
5799,APAC,Mobile,Free,2025-08-07
5800,US,Mobile,Premium,2024-06-22
5801,US,Mobile,Premium,2025-05-31
5802,US,Mobile,Free,2024-11-03
5803,US,Mobile,Basic,2025-09-20
5804,APAC,Mobile,Basic,2024-02-01
5805,US,Mobile,Basic,2025-03-11
5806,US,Mobile,Free,2024-10-28
5807,US,Mobile,Premium,2024-10-18
5808,APAC,Desktop,Free,2024-09-02
5809,EU,Desktop,Basic,2024-05-18
5810,US,Mobile,Premium,2025-02-12
5811,US,Mobile,Basic,2024-12-05
5812,APAC,Mobile,Premium,2025-04-28
5813,APAC,Desktop,Free,2025-07-01
5814,US,Desktop,Free,2025-05-12
5815,US,Mobile,Premium,2024-11-28
5816,US,Desktop,Free,2024-07-13
5817,US,Desktop,Basic,2025-04-01
5818,EU,Tablet,Free,2025-09-20
5819,APAC,Mobile,Basic,2023-11-25
5820,US,Mobile,Basic,2025-04-21
5821,APAC,Mobile,Free,2025-05-13
5822,US,Desktop,Free,2024-02-28
5823,EU,Desktop,Basic,2025-08-07
5824,EU,Mobile,Free,2024-05-17
5825,US,Mobile,Basic,2024-08-22
5826,US,Mobile,Basic,2025-07-21
5827,EU,Mobile,Free,2023-12-05
5828,US,Mobile,Basic,2025-03-07
5829,US,Mobile,Free,2025-06-12
5830,EU,Mobile,Free,2025-04-14
5831,APAC,Desktop,Free,2025-08-23
5832,US,Mobile,Basic,2024-08-10
5833,APAC,Mobile,Premium,2024-07-11
5834,US,Mobile,Free,2025-03-25
5835,EU,Desktop,Free,2024-10-19
5836,EU,Mobile,Free,2023-12-24
5837,APAC,Tablet,Basic,2024-08-03
5838,US,Mobile,Free,2024-08-05
5839,EU,Tablet,Basic,2025-08-31
5840,EU,Desktop,Free,2024-07-31
5841,US,Mobile,Premium,2024-10-01
5842,US,Tablet,Basic,2024-09-14
5843,US,Mobile,Premium,2025-06-30
5844,US,Mobile,Free,2024-05-19
5845,APAC,Mobile,Basic,2025-10-02
5846,US,Mobile,Basic,2024-02-02
5847,US,Desktop,Basic,2024-01-07
5848,EU,Desktop,Free,2024-12-28
5849,US,Mobile,Premium,2023-12-02
5850,EU,Mobile,Free,2024-12-29
5851,US,Mobile,Free,2024-02-05
5852,APAC,Desktop,Free,2024-10-24
5853,APAC,Mobile,Basic,2024-09-30
5854,APAC,Tablet,Basic,2025-06-14
5855,US,Mobile,Free,2023-12-09
5856,EU,Mobile,Free,2024-03-03
5857,US,Desktop,Basic,2025-03-02
5858,US,Mobile,Free,2024-02-08
5859,US,Mobile,Premium,2024-12-27
5860,EU,Mobile,Premium,2023-12-23
5861,US,Mobile,Free,2025-07-18
5862,EU,Tablet,Free,2024-05-13
5863,US,Mobile,Premium,2025-09-01
5864,US,Mobile,Free,2025-01-16
5865,EU,Mobile,Free,2025-02-11
5866,US,Mobile,Free,2024-05-20
5867,EU,Desktop,Free,2025-03-24
5868,US,Tablet,Premium,2024-10-14
5869,APAC,Desktop,Basic,2024-12-03
5870,EU,Mobile,Premium,2024-07-08
5871,US,Mobile,Free,2024-08-06
5872,US,Mobile,Free,2025-03-11
5873,EU,Desktop,Premium,2024-07-18
5874,APAC,Mobile,Premium,2025-08-12
5875,US,Mobile,Basic,2024-12-21
5876,US,Tablet,Free,2024-02-02
5877,APAC,Mobile,Basic,2025-04-03
5878,EU,Mobile,Free,2023-11-02
5879,US,Mobile,Basic,2024-10-26
5880,US,Mobile,Basic,2025-08-29
5881,US,Mobile,Basic,2025-01-29
5882,EU,Mobile,Basic,2025-01-10
5883,US,Mobile,Basic,2024-04-29
5884,APAC,Mobile,Free,2025-06-20
5885,US,Desktop,Free,2024-11-07
5886,US,Mobile,Basic,2024-04-07
5887,EU,Desktop,Free,2025-03-05
5888,APAC,Mobile,Free,2025-02-25
5889,APAC,Mobile,Free,2023-11-17
5890,US,Tablet,Free,2024-01-14
5891,EU,Mobile,Premium,2025-01-27
5892,EU,Mobile,Free,2025-06-21
5893,US,Desktop,Basic,2024-05-26
5894,US,Mobile,Basic,2024-08-09
5895,US,Mobile,Free,2024-02-12
5896,US,Mobile,Premium,2024-11-29
5897,APAC,Desktop,Free,2023-10-11
5898,US,Desktop,Premium,2024-04-24
5899,APAC,Mobile,Free,2024-01-18
5900,EU,Mobile,Free,2023-10-26
5901,EU,Mobile,Free,2024-08-12
5902,EU,Mobile,Free,2024-06-17
5903,US,Mobile,Premium,2025-03-26
5904,US,Mobile,Free,2025-07-10
5905,US,Mobile,Basic,2024-02-22
5906,EU,Mobile,Free,2024-09-21
5907,US,Tablet,Premium,2024-06-16
5908,EU,Mobile,Basic,2024-07-01
5909,US,Mobile,Free,2024-01-05
5910,US,Mobile,Free,2025-01-11
5911,US,Tablet,Basic,2025-01-12
5912,APAC,Desktop,Free,2024-08-22
5913,EU,Desktop,Free,2024-11-20
5914,US,Mobile,Basic,2025-02-09
5915,EU,Desktop,Premium,2024-04-29
5916,US,Mobile,Premium,2024-02-13
5917,APAC,Mobile,Basic,2024-12-11
5918,EU,Mobile,Basic,2024-08-12
5919,US,Desktop,Premium,2024-04-12
5920,EU,Desktop,Basic,2023-11-01
5921,US,Desktop,Free,2024-09-26
5922,APAC,Tablet,Premium,2025-02-24
5923,US,Mobile,Free,2025-07-31
5924,EU,Mobile,Free,2025-09-17
5925,US,Mobile,Basic,2024-09-02
5926,EU,Desktop,Free,2024-12-10
5927,EU,Mobile,Free,2024-03-05
5928,EU,Desktop,Free,2024-09-04
5929,EU,Mobile,Basic,2025-02-19
5930,APAC,Mobile,Premium,2025-09-23
5931,US,Mobile,Free,2024-10-09
5932,US,Mobile,Free,2025-07-11
5933,US,Desktop,Free,2024-08-01
5934,APAC,Mobile,Basic,2024-10-16
5935,US,Mobile,Basic,2023-10-10
5936,EU,Mobile,Free,2025-02-14
5937,EU,Mobile,Free,2024-05-23
5938,US,Mobile,Basic,2025-02-27
5939,US,Mobile,Basic,2025-03-27
5940,US,Desktop,Free,2025-05-04
5941,US,Mobile,Free,2024-02-02
5942,US,Mobile,Free,2024-03-31
5943,US,Mobile,Premium,2024-11-12
5944,APAC,Mobile,Premium,2025-01-30
5945,APAC,Mobile,Basic,2024-11-18
5946,US,Mobile,Premium,2024-02-06
5947,US,Mobile,Basic,2024-04-26
5948,US,Desktop,Premium,2024-06-19
5949,EU,Mobile,Free,2024-02-10
5950,APAC,Desktop,Free,2024-05-11
5951,US,Tablet,Basic,2025-02-27
5952,US,Mobile,Basic,2025-03-13
5953,EU,Mobile,Free,2025-02-20
5954,EU,Mobile,Free,2025-09-19
5955,US,Mobile,Free,2024-07-31
5956,EU,Desktop,Free,2025-01-30
5957,US,Desktop,Free,2024-06-18
5958,US,Mobile,Basic,2024-07-20
5959,EU,Mobile,Premium,2024-10-29
5960,APAC,Mobile,Basic,2025-01-06
5961,US,Mobile,Premium,2024-10-25
5962,APAC,Desktop,Premium,2023-10-10
5963,US,Mobile,Free,2025-07-24
5964,EU,Mobile,Free,2024-08-29
5965,US,Desktop,Free,2025-06-06
5966,APAC,Mobile,Premium,2025-07-21
5967,APAC,Mobile,Free,2024-05-22
5968,US,Mobile,Basic,2025-07-25
5969,APAC,Mobile,Free,2025-06-21
5970,APAC,Desktop,Premium,2025-06-09
5971,EU,Desktop,Free,2024-06-17
5972,US,Mobile,Premium,2024-05-12
5973,APAC,Tablet,Free,2025-08-27
5974,APAC,Mobile,Free,2024-09-04
5975,US,Desktop,Basic,2024-08-19
5976,APAC,Desktop,Premium,2024-11-28
5977,US,Mobile,Basic,2025-08-07
5978,US,Desktop,Premium,2024-01-01
5979,EU,Mobile,Basic,2024-12-29
5980,EU,Mobile,Basic,2024-03-14
5981,EU,Desktop,Free,2024-02-07
5982,US,Desktop,Free,2025-03-19
5983,APAC,Desktop,Free,2024-08-18
5984,US,Desktop,Premium,2024-07-07
5985,US,Mobile,Premium,2024-03-08
5986,US,Mobile,Basic,2024-05-27
5987,EU,Tablet,Free,2025-04-10
5988,APAC,Mobile,Free,2025-03-01
5989,EU,Desktop,Premium,2024-07-31
5990,APAC,Mobile,Free,2024-05-26
5991,US,Desktop,Premium,2024-07-20
5992,EU,Mobile,Free,2025-08-01
5993,US,Tablet,Free,2024-01-12
5994,US,Mobile,Premium,2024-06-20
5995,US,Tablet,Free,2025-07-09
5996,EU,Mobile,Free,2024-11-15
5997,EU,Mobile,Premium,2023-12-23
5998,EU,Desktop,Basic,2023-12-28
5999,US,Desktop,Basic,2025-08-13
6000,US,Tablet,Basic,2023-11-12
6001,EU,Mobile,Free,2024-01-10
6002,US,Mobile,Free,2024-08-04
6003,APAC,Mobile,Free,2025-01-01
6004,EU,Mobile,Free,2025-03-16
6005,US,Tablet,Free,2025-01-31
6006,APAC,Mobile,Basic,2025-05-14
6007,EU,Mobile,Free,2025-08-25
6008,US,Mobile,Basic,2024-08-19
6009,EU,Mobile,Free,2025-09-05
6010,US,Mobile,Free,2025-04-29
6011,APAC,Mobile,Free,2025-09-13
6012,APAC,Mobile,Premium,2024-05-05
6013,APAC,Mobile,Free,2025-04-13
6014,EU,Tablet,Basic,2025-10-04
6015,US,Mobile,Basic,2024-04-05
6016,EU,Mobile,Free,2024-12-10
6017,US,Tablet,Basic,2024-10-09
6018,EU,Desktop,Premium,2024-04-27
6019,EU,Tablet,Basic,2023-10-21
6020,US,Tablet,Free,2024-06-04
6021,US,Mobile,Basic,2024-01-21
6022,APAC,Desktop,Basic,2025-01-26
6023,APAC,Mobile,Free,2025-05-01
6024,US,Mobile,Free,2025-05-29
6025,US,Desktop,Free,2025-03-04
6026,US,Mobile,Free,2023-12-21
6027,APAC,Desktop,Free,2025-01-04
6028,US,Desktop,Free,2025-08-14
6029,EU,Mobile,Free,2024-04-15
6030,US,Desktop,Premium,2025-03-08
6031,EU,Mobile,Basic,2024-10-07
6032,US,Mobile,Premium,2023-10-29
6033,EU,Desktop,Basic,2025-03-27
6034,US,Mobile,Free,2023-10-16
6035,EU,Desktop,Free,2025-08-09
6036,US,Mobile,Premium,2024-12-12
6037,EU,Mobile,Free,2024-08-17
6038,APAC,Desktop,Free,2024-10-29
6039,US,Mobile,Free,2024-03-13
6040,APAC,Mobile,Free,2024-02-29
6041,EU,Mobile,Free,2024-09-06
6042,US,Desktop,Free,2025-02-28
6043,US,Mobile,Free,2024-12-19
6044,US,Desktop,Basic,2025-05-20
6045,EU,Mobile,Free,2024-09-05
6046,EU,Desktop,Basic,2024-02-01
6047,US,Tablet,Basic,2024-12-01
6048,EU,Mobile,Basic,2024-11-06
6049,APAC,Mobile,Free,2024-08-27
6050,APAC,Desktop,Basic,2024-03-17
6051,EU,Desktop,Free,2023-12-29
6052,APAC,Mobile,Free,2024-05-31
6053,EU,Desktop,Basic,2024-01-26
6054,US,Desktop,Free,2024-04-06
6055,APAC,Desktop,Free,2024-02-10
6056,US,Desktop,Free,2025-06-22
6057,US,Mobile,Free,2024-08-26
6058,US,Tablet,Free,2024-05-30
6059,APAC,Mobile,Premium,2025-09-26
6060,APAC,Mobile,Free,2024-01-03
6061,US,Mobile,Free,2024-05-26
6062,US,Mobile,Basic,2023-10-27
6063,US,Mobile,Basic,2024-11-22
6064,EU,Mobile,Premium,2024-08-20
6065,US,Mobile,Premium,2025-05-24
6066,EU,Desktop,Basic,2025-06-18
6067,US,Mobile,Premium,2024-01-08
6068,US,Mobile,Free,2023-10-26
6069,US,Mobile,Basic,2025-09-30
6070,US,Mobile,Premium,2025-07-08
6071,APAC,Mobile,Basic,2024-07-09
6072,US,Mobile,Premium,2023-12-25
6073,US,Tablet,Free,2025-07-02
6074,US,Desktop,Free,2025-06-21
6075,US,Desktop,Premium,2025-06-30
6076,US,Mobile,Free,2024-07-24
6077,US,Mobile,Basic,2025-04-02
6078,EU,Mobile,Free,2024-06-19
6079,EU,Desktop,Basic,2025-04-30
6080,US,Mobile,Premium,2024-03-10
6081,US,Mobile,Free,2025-03-09
6082,APAC,Mobile,Free,2024-07-14
6083,US,Mobile,Free,2024-03-26
6084,US,Tablet,Premium,2024-02-29
6085,US,Desktop,Basic,2024-02-01
6086,US,Desktop,Free,2024-05-26
6087,EU,Mobile,Free,2024-01-22
6088,US,Desktop,Premium,2023-11-28
6089,EU,Desktop,Premium,2023-12-30
6090,US,Tablet,Free,2025-10-01
6091,US,Mobile,Free,2024-11-13
6092,EU,Mobile,Basic,2025-06-13
6093,US,Desktop,Basic,2025-06-05
6094,EU,Mobile,Premium,2025-03-20
6095,US,Desktop,Free,2025-07-22
6096,EU,Tablet,Basic,2025-01-08
6097,US,Mobile,Basic,2023-11-04
6098,APAC,Mobile,Premium,2025-06-10
6099,US,Mobile,Free,2024-04-25
6100,APAC,Desktop,Free,2024-09-24
6101,US,Desktop,Free,2024-02-05
6102,EU,Mobile,Premium,2025-07-23
6103,US,Mobile,Free,2024-06-22
6104,APAC,Mobile,Free,2024-03-27
6105,US,Desktop,Basic,2025-01-02
6106,US,Mobile,Free,2024-05-31
6107,US,Mobile,Free,2025-09-23
6108,US,Desktop,Free,2025-09-01
6109,US,Mobile,Basic,2024-08-07
6110,APAC,Mobile,Basic,2024-09-08
6111,APAC,Mobile,Premium,2025-05-25
6112,US,Mobile,Premium,2025-08-16
6113,APAC,Mobile,Free,2025-08-22
6114,EU,Tablet,Basic,2024-12-19
6115,US,Desktop,Free,2023-12-30
6116,EU,Desktop,Free,2024-12-23
6117,EU,Tablet,Free,2023-12-29
6118,APAC,Mobile,Free,2025-10-02
6119,US,Mobile,Free,2024-07-14
6120,EU,Mobile,Free,2024-02-08
6121,US,Desktop,Basic,2024-03-01
6122,US,Desktop,Free,2025-06-27
6123,US,Mobile,Basic,2024-02-27
6124,APAC,Mobile,Free,2025-04-01
6125,APAC,Mobile,Free,2024-10-02
6126,EU,Mobile,Free,2023-11-18
6127,EU,Desktop,Free,2025-03-06
6128,US,Mobile,Free,2025-03-16
6129,US,Tablet,Basic,2024-10-05
6130,US,Mobile,Basic,2023-10-06
6131,US,Desktop,Free,2025-06-29
6132,EU,Tablet,Free,2024-08-17
6133,EU,Tablet,Premium,2025-10-04
6134,US,Mobile,Free,2025-02-06
6135,US,Mobile,Free,2024-03-17
6136,US,Mobile,Basic,2025-08-28
6137,US,Mobile,Basic,2023-11-17
6138,APAC,Desktop,Basic,2024-10-16
6139,EU,Tablet,Basic,2023-12-10
6140,APAC,Mobile,Free,2025-01-25
6141,US,Mobile,Free,2023-12-28
6142,US,Mobile,Free,2025-01-08
6143,US,Desktop,Basic,2025-01-01
6144,APAC,Tablet,Premium,2023-12-22
6145,EU,Mobile,Free,2025-05-22
6146,US,Mobile,Free,2024-09-26
6147,EU,Desktop,Free,2024-02-12
6148,US,Desktop,Free,2024-12-14
6149,EU,Mobile,Free,2025-08-08
6150,APAC,Desktop,Basic,2024-08-17
6151,EU,Tablet,Premium,2025-04-28
6152,EU,Mobile,Free,2025-03-24
6153,US,Mobile,Free,2024-04-24
6154,US,Mobile,Free,2024-03-20
6155,US,Mobile,Free,2025-09-22
6156,US,Mobile,Free,2024-02-08
6157,EU,Mobile,Basic,2024-09-22
6158,EU,Mobile,Free,2025-07-18
6159,US,Mobile,Premium,2025-02-11
6160,APAC,Mobile,Basic,2025-03-13
6161,US,Mobile,Basic,2025-07-19
6162,US,Desktop,Free,2025-02-03
6163,US,Desktop,Basic,2023-12-13
6164,US,Mobile,Free,2024-11-11
6165,US,Mobile,Free,2024-05-27
6166,US,Desktop,Free,2023-11-06
6167,US,Mobile,Premium,2024-02-12
6168,APAC,Tablet,Free,2025-06-14
6169,US,Mobile,Free,2024-11-08
6170,US,Desktop,Free,2025-03-21
6171,US,Mobile,Free,2024-03-19
6172,EU,Desktop,Free,2025-06-23
6173,US,Desktop,Free,2023-10-28
6174,APAC,Tablet,Basic,2024-03-18
6175,EU,Tablet,Free,2023-12-16
6176,EU,Mobile,Basic,2025-05-06
6177,EU,Mobile,Basic,2023-11-08
6178,US,Mobile,Free,2024-01-22
6179,US,Mobile,Basic,2025-05-14
6180,US,Mobile,Basic,2023-10-27
6181,EU,Desktop,Basic,2025-04-03
6182,US,Tablet,Basic,2024-10-20
6183,US,Mobile,Basic,2023-10-17
6184,APAC,Mobile,Free,2024-05-18
6185,US,Mobile,Basic,2024-08-30
6186,APAC,Desktop,Free,2025-09-13
6187,EU,Mobile,Basic,2024-11-01
6188,US,Tablet,Free,2024-04-04
6189,US,Desktop,Premium,2024-09-14
6190,US,Desktop,Free,2025-09-23
6191,EU,Mobile,Basic,2025-09-18
6192,EU,Mobile,Basic,2025-08-09
6193,EU,Tablet,Premium,2024-05-22
6194,APAC,Desktop,Basic,2025-02-26
6195,EU,Tablet,Free,2024-10-27
6196,US,Mobile,Premium,2025-04-04
6197,US,Desktop,Basic,2024-04-03
6198,APAC,Mobile,Basic,2025-09-09
6199,US,Desktop,Premium,2024-11-17
6200,US,Desktop,Free,2025-07-14
6201,EU,Desktop,Free,2023-11-27
6202,US,Desktop,Basic,2024-11-03
6203,APAC,Mobile,Basic,2025-08-08
6204,EU,Tablet,Free,2025-01-22
6205,US,Tablet,Basic,2024-08-22
6206,APAC,Mobile,Free,2024-01-12
6207,US,Tablet,Basic,2025-09-14
6208,US,Mobile,Premium,2024-04-17
6209,US,Desktop,Free,2024-10-16
6210,US,Mobile,Basic,2025-05-27
6211,US,Tablet,Basic,2023-12-01
6212,US,Mobile,Free,2024-10-31
6213,US,Mobile,Free,2024-03-30
6214,US,Mobile,Free,2024-07-30
6215,EU,Mobile,Basic,2024-06-30
6216,APAC,Desktop,Free,2024-02-18
6217,US,Mobile,Free,2025-09-28
6218,US,Desktop,Free,2025-01-30
6219,US,Tablet,Free,2024-07-23
6220,US,Desktop,Basic,2025-01-11
6221,EU,Desktop,Basic,2024-07-21
6222,EU,Mobile,Free,2024-02-04
6223,US,Mobile,Basic,2025-07-31
6224,US,Mobile,Basic,2024-05-29
6225,US,Mobile,Free,2025-02-18
6226,EU,Tablet,Free,2025-07-02
6227,US,Mobile,Premium,2025-01-11
6228,APAC,Tablet,Basic,2025-01-12
6229,EU,Mobile,Basic,2024-05-27
6230,US,Desktop,Free,2024-04-11
6231,EU,Mobile,Premium,2025-08-03
6232,APAC,Mobile,Basic,2025-06-21
6233,EU,Desktop,Premium,2024-09-03
6234,US,Mobile,Premium,2025-02-04
6235,US,Desktop,Premium,2025-10-01
6236,APAC,Mobile,Premium,2023-12-24
6237,EU,Mobile,Free,2023-10-31
6238,EU,Tablet,Premium,2023-12-18
6239,APAC,Mobile,Free,2025-08-24
6240,APAC,Desktop,Premium,2024-07-10
6241,APAC,Mobile,Free,2024-01-23
6242,US,Desktop,Basic,2024-04-22
6243,EU,Mobile,Free,2024-06-09
6244,EU,Mobile,Basic,2025-05-29
6245,EU,Mobile,Free,2025-01-05
6246,EU,Mobile,Free,2024-12-14
6247,US,Mobile,Premium,2024-07-15
6248,EU,Desktop,Basic,2024-01-02
6249,EU,Desktop,Free,2025-06-03
6250,US,Mobile,Free,2025-04-06
6251,US,Mobile,Free,2024-01-27
6252,US,Mobile,Basic,2024-01-02
6253,US,Mobile,Premium,2024-06-09
6254,US,Mobile,Basic,2024-06-28
6255,US,Mobile,Free,2024-06-27
6256,EU,Tablet,Free,2023-11-15
6257,EU,Desktop,Premium,2023-11-27
6258,EU,Mobile,Free,2025-10-05
6259,APAC,Mobile,Basic,2024-08-14
6260,US,Desktop,Free,2024-02-03
6261,US,Mobile,Basic,2024-06-15
6262,APAC,Desktop,Premium,2024-01-01
6263,US,Tablet,Free,2024-11-30
6264,APAC,Mobile,Basic,2025-08-25
6265,APAC,Mobile,Basic,2024-03-17
6266,EU,Desktop,Free,2023-11-15
6267,APAC,Tablet,Free,2023-11-22
6268,US,Mobile,Basic,2025-07-21
6269,US,Desktop,Free,2025-03-22
6270,EU,Mobile,Premium,2025-08-15
6271,US,Mobile,Free,2025-01-26
6272,APAC,Desktop,Free,2025-07-21
6273,US,Tablet,Free,2025-08-04
6274,EU,Desktop,Free,2023-10-29
6275,EU,Desktop,Free,2024-12-15
6276,EU,Mobile,Free,2024-12-05
6277,US,Mobile,Basic,2023-12-14
6278,US,Mobile,Premium,2023-10-18
6279,APAC,Mobile,Basic,2025-04-05
