campaign_id,user_id,timestamp,device,ad_slot,ad_format,impression_id,click_id,click_position,region,conversion_id,order_id,product_category,revenue
49,7902,2025-07-17 11:57:46,Mobile,sidebar,video,304446,11236,1,US,352,f6e8a8ad-56be-4776-aabd-9193f179e3ff,clothing,1256.22
3,3114,2025-08-24 20:59:05,Desktop,video_pre_roll,banner,19025,276,1,US,353,87132661-bba1-4d73-a02f-81a9f797fb21,clothing,225.33
34,2403,2025-08-22 05:04:59,Tablet,homepage,banner,196362,7394,1,US,354,453ee8b1-e8a7-4ff1-9157-3b97afdd72ff,clothing,243.36
63,6142,2025-07-22 00:31:03,Mobile,homepage,carousel,402113,6426,3,US,355,65358fd7-bcc3-4d1b-b2aa-cec7ed80673c,clothing,813.44
55,6799,2025-08-21 16:04:18,Desktop,homepage,carousel,342001,4892,1,US,356,0da1d056-703b-4692-9618-0186186f2d55,electronics,4071.73
66,3824,2025-09-04 17:54:59,Desktop,homepage,carousel,419559,5246,1,US,357,c956ed71-fc8a-47da-bdd7-ba774fc0dae7,electronics,921.6
89,9733,2025-08-08 03:02:38,Mobile,video_pre_roll,video,578724,12123,1,US,358,e7eef017-aee6-4efb-8421-2ad06ffc8ac8,clothing,1011.73
86,6598,2025-09-17 10:08:05,Mobile,homepage,banner,561763,3075,2,US,359,aed58d51-901b-42d7-979f-ea4af711344c,clothing,657.97
27,320,2025-07-23 01:27:07,Mobile,sidebar,video,152869,1639,1,US,360,fd3122ed-6639-4760-aca1-ee0049f39ed0,clothing,308.7
33,4951,2025-07-17 23:35:35,Desktop,homepage,carousel,193336,6831,1,US,361,5017db0d-4b3c-4ad4-b8d2-36f344364f91,subscription,369.54
98,6056,2025-07-22 07:09:04,Mobile,video_pre_roll,video,637058,9470,3,US,362,35e627ed-f76e-4771-9d71-e6e20c0f538d,clothing,691.77
80,2379,2025-08-18 09:35:05,Mobile,sidebar,banner,515490,7730,1,US,363,4f84ac8a-6a4a-43c3-abcd-137bf3c4776c,electronics,2780.58
62,9462,2025-08-12 14:02:21,Tablet,sidebar,video,393586,343,1,US,364,5c68ddbb-eb7f-4117-ad9c-3bc40a1041b3,home_goods,340.25
25,1576,2025-07-27 14:40:58,Mobile,video_pre_roll,carousel,143243,5004,1,US,365,d4da9af1-6be3-4c87-b4b2-2891b5c179e9,electronics,2405.41
84,827,2025-08-20 05:40:51,Mobile,video_pre_roll,banner,542435,9799,2,US,366,5edcb0cf-f1a4-48b7-af6c-3fb0156681f8,books,319.97
33,5325,2025-08-30 17:27:38,Mobile,sidebar,carousel,187654,801,1,US,367,480c9639-7357-4720-9dd6-948f14771496,books,131.82
63,7914,2025-08-22 02:45:53,Tablet,sidebar,carousel,397117,6784,1,US,368,b80c309d-7e31-46db-a4c1-c035f88b8a7b,subscription,353.77
63,1117,2025-08-10 20:21:59,Desktop,video_pre_roll,carousel,397449,4400,2,US,369,757c7100-8232-4b18-b43d-592787ffb5f8,clothing,525.02
59,4202,2025-08-14 22:32:16,Mobile,video_pre_roll,banner,373871,310,1,US,370,f4ab8253-6db5-4799-8754-f27eee9c0f25,home_goods,726.69
17,1296,2025-07-19 04:34:07,Desktop,video_pre_roll,banner,92494,3223,1,US,371,81a397fb-2cb0-4e29-922b-380a3a1d28e9,home_goods,592.62
50,1436,2025-07-30 09:14:23,Mobile,homepage,banner,306093,4325,1,US,372,2ba97dcb-4ef8-4b9c-905e-10abe56b9da4,subscription,1407.19
99,8809,2025-08-05 10:47:49,Desktop,sidebar,carousel,642918,1734,2,US,373,c349d4a9-0c2c-4c5a-8ffb-0b29f636587f,electronics,3585.01
27,7381,2025-08-30 05:15:34,Desktop,sidebar,video,155174,548,1,US,374,c95c6814-1f22-48fe-b449-82ccb364cb00,electronics,2271.33
76,1516,2025-08-29 04:10:00,Tablet,sidebar,banner,477379,6041,1,US,375,1f453b77-f0b2-404a-b000-a35a2e98fe76,electronics,1442.12
48,955,2025-07-27 05:25:20,Tablet,sidebar,banner,292276,3207,1,US,376,35d1aaa1-25c8-40f8-9413-70962f62dd4d,electronics,1198.76
37,3203,2025-07-29 15:38:37,Desktop,sidebar,carousel,221646,2533,1,US,377,862c8e62-37d8-4409-be1e-625164fd2ec5,electronics,2890.99
85,5368,2025-07-10 03:23:35,Mobile,video_pre_roll,video,548162,1857,1,US,378,502f56d7-3f6f-45d0-8ee1-b7a1623e7653,clothing,1246.08
82,9335,2025-07-13 00:58:14,Desktop,homepage,video,529111,260,2,US,379,de4b165a-b04b-414c-b6c7-6ce3fe6ba5b4,clothing,1259.6
90,9935,2025-08-19 04:44:26,Tablet,homepage,video,582002,2714,1,US,380,463b3ab9-4cb5-4880-bb76-cf9ec2453fb5,subscription,855.13
38,6520,2025-07-27 00:48:56,Mobile,homepage,carousel,225763,3431,1,US,381,3ebdd68a-9548-4939-82cf-70c2c4d4ff43,electronics,1323.82
98,3963,2025-08-14 10:57:22,Desktop,sidebar,video,635537,1618,1,US,382,85a5b93e-bc37-4ba3-844e-f87bc4cca05b,electronics,2629.61
50,7882,2025-07-08 08:11:10,Mobile,video_pre_roll,banner,311691,7761,1,US,383,9f13c28b-daac-4a5f-834f-f34c0e8e3d18,subscription,520.51
100,6968,2025-07-19 01:41:28,Tablet,video_pre_roll,video,650809,9754,1,US,384,e0440efe-ad5e-4641-9f15-6386e4ac85e4,clothing,989.2
93,223,2025-07-08 08:41:26,Tablet,homepage,video,600290,11034,1,US,385,6d32b0ab-8957-4d72-954c-16da353cac49,subscription,1201.01
44,9500,2025-07-26 10:46:57,Desktop,sidebar,banner,263255,1122,1,US,386,fb1d9dbe-9813-471b-8dda-d1f85111ea22,clothing,1293.4
65,1708,2025-07-17 03:13:40,Desktop,sidebar,video,410053,10054,1,US,387,e551e233-b331-4d37-adc8-a13a3514de54,home_goods,321.1
89,9160,2025-07-29 05:22:32,Tablet,homepage,video,581064,8454,1,US,388,f23f2d7b-ac76-4f5d-8223-78e0022ce3f4,subscription,433.76
23,6971,2025-07-23 13:09:43,Desktop,video_pre_roll,video,130838,8598,2,US,389,f8641e81-78e4-4bda-b53d-004dac16a263,subscription,1169.47
4,9913,2025-09-06 15:58:46,Mobile,sidebar,banner,20757,994,1,US,390,e8263b1f-6776-4e6c-9095-2cfbfae20dce,electronics,2872.97
39,2095,2025-08-12 04:20:30,Tablet,homepage,carousel,238369,1389,1,US,391,b5f0ef47-77c3-4304-a336-e929d7740eaf,home_goods,235.47
96,3518,2025-07-24 16:16:32,Mobile,sidebar,carousel,619622,6877,1,US,392,b1dcc220-279a-4c9f-831d-2e03fbce18eb,clothing,1317.06
27,5886,2025-08-31 00:26:44,Mobile,video_pre_roll,video,155833,4786,1,US,393,6e670966-a257-4e96-a5e1-72d0420bcd7f,electronics,1384.66
50,5085,2025-07-24 17:05:52,Mobile,sidebar,banner,307526,4092,1,US,394,80e0aef1-3d7c-4b57-8913-4fc61f6aede1,home_goods,648.95
78,872,2025-07-12 10:27:20,Tablet,sidebar,video,493934,6208,1,US,395,92c5eddf-b7fc-49f8-ad5c-2f5d5ad24a66,clothing,1342.97
69,5373,2025-07-16 13:44:05,Desktop,homepage,carousel,434765,4563,2,US,396,aa7ed169-ab6c-42bd-9d1a-d9e9bb539a8a,electronics,5323.44
42,2688,2025-08-22 09:42:43,Tablet,sidebar,carousel,251819,1051,1,US,397,13979850-0d4b-4098-a6a5-0996cd4fcfd8,home_goods,767.25
28,4199,2025-09-18 10:49:11,Tablet,sidebar,banner,160813,673,1,US,398,a74c8278-40bf-4c70-8f9c-d1b828bbe001,clothing,309.83
71,3124,2025-07-09 03:33:48,Mobile,sidebar,carousel,444822,3625,2,US,399,2ad58fb9-4a97-4cd6-a4e4-1ef8977dcd4e,home_goods,670.36
49,7697,2025-08-18 15:08:35,Tablet,video_pre_roll,video,303809,4765,3,US,400,1545d1a9-6d44-48ca-8571-d379c91bce9c,home_goods,611.77
35,5814,2025-08-12 00:34:36,Desktop,homepage,carousel,207529,3470,1,US,401,832cfe2b-f8f8-4a2c-b231-37f45391736e,electronics,2806.49
65,1280,2025-07-26 20:12:32,Desktop,video_pre_roll,video,410343,10979,1,US,402,62a07943-27df-4722-a1e6-742a25f9ebb7,subscription,394.33
97,5129,2025-08-08 09:03:00,Desktop,sidebar,video,630434,11543,3,US,403,3d66cc81-fc34-48f0-b944-0212e7fcdf68,clothing,1332.83
27,3578,2025-08-04 09:40:19,Tablet,video_pre_roll,video,155109,7148,1,US,404,1d7d5287-540b-4743-9851-89600c989233,clothing,1146.93
14,3835,2025-08-17 12:07:45,Mobile,homepage,banner,77361,6804,1,US,405,2504445e-4a81-4497-b0d9-c1cf7cf997a1,electronics,5335.83
69,4682,2025-08-25 09:48:14,Tablet,video_pre_roll,carousel,435249,5160,1,US,406,88166471-f5ef-493c-be17-567722286ddd,subscription,1650.55
15,2250,2025-07-18 15:08:46,Tablet,sidebar,video,84110,6793,3,US,407,fdaade37-605b-431a-885c-231cc147d884,home_goods,887.8
84,6966,2025-08-15 22:24:48,Desktop,homepage,banner,546181,2256,1,US,408,87db3948-fc8a-4eb8-92fe-815c86c31b10,books,199.42
56,6480,2025-09-08 06:08:28,Desktop,homepage,video,354133,1314,1,US,409,08ee82e6-1c12-4053-b094-b98b70b72c2b,clothing,1246.08
79,1290,2025-08-15 18:06:33,Tablet,homepage,video,501777,6913,3,US,410,08a70668-a755-4a69-a39a-8dd7beab72a3,electronics,3809.22
92,1240,2025-07-17 21:01:50,Tablet,homepage,banner,597574,6714,2,US,411,75f15d19-641c-4897-8369-56c2f5d6bc15,clothing,828.09
82,7962,2025-07-18 02:38:20,Tablet,sidebar,video,523207,10246,1,US,412,6ed60c27-1b78-4d27-a785-3ad4b3002a52,electronics,2029.1
95,8440,2025-08-16 21:25:49,Tablet,homepage,video,611170,10793,2,US,413,4730eca0-277a-4e85-b83b-86c4c84e0188,clothing,229.84
97,8473,2025-08-18 03:00:59,Tablet,video_pre_roll,video,631911,4713,1,US,414,63692e12-cc2b-4d1c-ab58-1c891b28c846,books,389.82
93,4467,2025-08-20 00:53:41,Tablet,video_pre_roll,video,599192,9061,1,US,415,d45ab53e-ea20-4894-8813-726f6ecc937b,electronics,2465.12
80,4920,2025-08-12 05:13:22,Tablet,sidebar,banner,512823,1476,3,US,416,8dbb2e4e-078c-428a-af59-d49d76f0ed56,clothing,408.98
50,4168,2025-08-17 04:44:44,Mobile,sidebar,banner,313114,7250,1,US,417,9d8e7db8-e716-4705-9ce2-072a9db4e72f,subscription,852.88
79,7887,2025-07-20 02:53:03,Desktop,sidebar,video,503718,370,2,US,418,b73ad042-a63f-47e1-9974-395e9edca0cd,electronics,5402.3
47,8433,2025-08-06 10:39:40,Desktop,video_pre_roll,video,283999,951,2,US,419,f5d9bde0-4574-4e2b-a7a0-99d2deb593ce,clothing,1096.23
89,2156,2025-07-29 20:35:35,Desktop,sidebar,video,579767,6763,1,US,420,5f368ee6-8365-4c74-8f82-a53c58f99fdc,books,359.4
31,2961,2025-08-09 08:21:52,Desktop,homepage,banner,173811,5937,2,US,421,12e9ca50-c6a6-4189-88a2-7dd0667c6e20,electronics,2059.52
63,2538,2025-07-23 02:54:03,Desktop,sidebar,carousel,401601,3786,1,US,422,4e52c59a-e2e5-4d86-9d35-4b09e18b084d,subscription,1568.3
64,4445,2025-07-17 10:08:48,Desktop,homepage,banner,405403,7217,1,US,423,b942c9c4-6125-42e7-9603-f76dbafc1d99,electronics,1704.63
48,9046,2025-07-31 23:38:33,Tablet,sidebar,banner,295099,4090,2,US,424,6a4ca8f8-1c6b-4a90-8837-317d20b8c9bd,subscription,1250.59
70,3272,2025-07-10 18:18:24,Desktop,video_pre_roll,banner,439596,8291,3,US,425,af3d0864-31d2-45cb-8ccc-4ab653160ebb,electronics,5340.34
45,7609,2025-07-13 04:52:37,Desktop,sidebar,video,276774,7737,1,US,426,b5c4dfaa-3073-4fa9-a9b4-3e85109421fc,electronics,3185.05
60,7540,2025-08-10 00:55:06,Desktop,homepage,banner,384322,7270,1,US,427,c0fd74b2-24d0-4057-bc12-d5a8e08b6029,electronics,3236.88
75,8964,2025-09-03 19:18:10,Mobile,sidebar,banner,474056,8304,1,US,428,6d24075e-dea7-4aec-afd3-68442ac6aec5,electronics,2665.66
62,8243,2025-08-07 17:51:56,Mobile,sidebar,video,388339,8401,1,US,429,f065bafc-769f-454c-a79d-dff19add5597,books,376.3
60,6285,2025-07-27 13:19:03,Desktop,sidebar,banner,381994,5082,1,US,430,dcac3f83-4890-4c9f-811e-29b53883ad41,clothing,286.17
88,4164,2025-08-12 17:15:00,Desktop,video_pre_roll,banner,573429,9581,1,US,431,08fc85e5-b6c8-4da2-926d-d2f3c90d6872,home_goods,405.6
15,6655,2025-07-15 00:55:16,Mobile,homepage,video,82027,2903,3,US,432,57544329-bdef-43bd-b41e-5e1e27c77aab,books,443.9
5,8305,2025-08-02 02:41:24,Tablet,sidebar,video,31310,4534,1,US,433,e0358ac1-3b3e-46d0-b506-bea87ab37e36,electronics,2519.2
39,225,2025-08-09 22:48:51,Mobile,video_pre_roll,carousel,229950,4736,2,US,434,dc49b22e-c87a-4eed-8f3c-82f83ecad858,home_goods,641.07
25,836,2025-08-21 07:47:09,Desktop,sidebar,carousel,142860,5655,3,US,435,adadf418-406b-4b1a-86c4-2d2cc626a949,subscription,1398.18
63,7453,2025-08-13 12:25:48,Tablet,video_pre_roll,carousel,402348,4785,2,US,436,e71d0dd1-7af3-4bfb-9629-241caad4b75e,subscription,1326.07
21,4752,2025-07-16 10:10:26,Mobile,video_pre_roll,banner,114167,9759,1,US,437,8764e801-3b67-43c6-acb5-f0d519ce770c,home_goods,743.59
59,4540,2025-08-09 15:46:05,Desktop,homepage,banner,378460,1066,1,US,438,c2f79c1d-99ee-4ade-bfc2-77ed2bd31cc4,electronics,2662.28
92,8158,2025-08-10 09:26:31,Mobile,sidebar,banner,597486,4359,1,US,439,1f2fe617-1f23-48db-9d18-63e82603d045,electronics,2495.54
97,4779,2025-08-06 22:12:02,Mobile,video_pre_roll,video,627056,9652,1,US,440,ddd471fb-515c-46ba-ad87-b1cc42afb9db,electronics,4497.6
77,7412,2025-07-25 22:19:33,Mobile,homepage,banner,486132,7472,3,US,441,36040b12-698e-48a4-b412-9185a7152795,home_goods,789.78
72,5277,2025-07-11 04:57:41,Mobile,video_pre_roll,carousel,453546,2879,1,US,442,e2a1c312-5448-4008-ada1-c5b5a02954be,electronics,4050.32
13,2555,2025-08-07 09:13:20,Tablet,video_pre_roll,video,71428,6212,1,US,443,dddf2a6d-207e-4501-9c98-130258693cee,books,184.77
78,3871,2025-07-10 03:09:44,Tablet,sidebar,video,497392,785,1,US,444,7c15c6e9-adea-4186-86e2-60f07b54cc1f,electronics,3009.29
65,8373,2025-08-13 13:16:20,Tablet,homepage,video,410766,10227,3,US,445,128a67d4-9e45-46ba-b204-d325c1b983d0,subscription,1407.19
23,1840,2025-08-12 19:39:37,Desktop,homepage,video,128013,9208,2,US,446,ff628ffc-374c-40c7-bd0f-5fe66af9391b,subscription,796.54
76,4487,2025-07-14 08:47:31,Tablet,video_pre_roll,banner,478419,6077,1,US,447,2c4b0248-849c-40c9-a326-8de6bb37816f,books,283.92
79,1539,2025-08-27 23:48:54,Tablet,sidebar,video,504796,2493,1,US,448,e88828e4-be6a-4b99-b99f-5777b2470475,clothing,559.95
1,9066,2025-08-26 10:44:51,Mobile,homepage,banner,495,7795,1,US,449,162a53d4-95a1-4ad8-91fe-929ebe8a7aab,clothing,982.44
52,3552,2025-08-13 11:56:01,Tablet,homepage,banner,326307,5488,2,US,450,0915dc66-5aff-4426-bd63-ac085bea33da,home_goods,732.32
6,83,2025-09-07 03:25:48,Desktop,sidebar,banner,38494,9598,2,US,451,7c93ea49-eeec-4ec0-9701-5e03235719d5,books,190.4
27,9981,2025-07-10 14:54:27,Mobile,sidebar,video,156206,10007,1,US,452,3e7fe2fd-15c0-46bf-8941-12f77af617de,electronics,2133.88
78,6340,2025-08-25 13:10:46,Desktop,video_pre_roll,video,497570,3094,3,US,453,8a8fb110-6ed7-4e4e-900e-f51f626ddac2,subscription,521.64
57,324,2025-09-08 08:36:43,Mobile,video_pre_roll,banner,362046,3430,1,US,454,7222b5c2-0614-4274-a46e-cc6b5537fd60,electronics,1338.46
28,3932,2025-09-13 04:38:02,Tablet,homepage,banner,160081,10415,3,US,455,a84eaebc-82b1-48c8-852b-4800d9dd8a94,subscription,1424.09
39,1230,2025-08-31 14:19:09,Tablet,homepage,carousel,235269,1752,3,US,456,17565e7d-ea83-4a2f-8404-a97541a6fa4f,home_goods,696.27
3,226,2025-08-17 17:23:31,Desktop,video_pre_roll,banner,13665,6487,2,US,457,b70cdd4c-3f6a-46f3-8b3e-05b61c585fc7,home_goods,579.1
53,2962,2025-07-19 17:13:44,Desktop,sidebar,carousel,330895,6604,1,US,458,25902110-501c-4107-b507-86aef868adf6,clothing,964.42
63,60,2025-09-07 00:30:19,Mobile,homepage,carousel,401080,6259,1,US,459,81b1e146-e3cf-48a2-8368-edb5612a036a,electronics,2107.97
75,3215,2025-08-01 23:48:15,Tablet,homepage,banner,468244,4326,2,US,460,85b6e5fd-55e4-4a1a-860e-e01b92402058,subscription,962.16
31,457,2025-07-13 03:10:03,Tablet,homepage,banner,170247,6807,2,US,461,f92b636c-384b-49d1-9257-39621d1f7f0d,home_goods,775.14
80,9281,2025-08-12 15:23:44,Desktop,video_pre_roll,banner,513829,7777,1,US,462,0e9bc7f5-2a35-4931-8940-70fb66e2f1c4,books,359.4
95,5419,2025-07-22 10:34:35,Tablet,homepage,video,616101,5510,1,US,463,11c7bebb-9398-4091-8833-18ef8a6c19c3,clothing,893.44
59,8811,2025-07-13 06:58:41,Mobile,homepage,banner,373821,5588,1,US,464,343e23fc-f8ab-44cf-8b5a-fd34267818e7,electronics,5232.18
34,4799,2025-07-29 05:27:53,Desktop,video_pre_roll,banner,195843,8632,1,US,465,e01cf613-74d5-45f4-9f44-4413ed26a04e,electronics,4675.61
82,1783,2025-08-12 14:40:54,Tablet,sidebar,video,527800,9900,1,US,466,a3862bc3-7406-4f91-978d-a8e3d1d270c1,home_goods,317.72
10,9588,2025-09-09 11:53:18,Tablet,homepage,banner,60475,5084,3,US,467,c919b903-f8c9-4c1b-a5d5-413802a2087e,clothing,1029.76
74,9738,2025-09-01 03:59:16,Desktop,video_pre_roll,banner,465070,5890,1,US,468,e8a97c72-9e87-4ab1-a22b-1d4b2cc7b68a,subscription,1136.79
95,5961,2025-07-20 05:20:02,Desktop,video_pre_roll,video,618497,9840,2,US,469,7c53722e-a688-4115-acbe-f6d952198026,electronics,1511.97
76,8845,2025-08-30 16:29:23,Mobile,video_pre_roll,banner,479063,8062,1,US,470,fce2fcf1-2868-4a63-a1b3-8b1cfc143553,electronics,1140.17
15,2213,2025-07-10 13:55:34,Desktop,video_pre_roll,video,83486,5780,1,US,471,4a45ebc8-9034-4b96-8015-c51fa71b0f12,books,157.73
18,7611,2025-07-29 12:32:40,Mobile,sidebar,banner,103180,8670,1,US,472,a85b69ea-13d4-4a44-88a9-88a6b5f3a73b,home_goods,812.32
1,4651,2025-08-16 16:19:42,Desktop,homepage,banner,7496,10047,1,US,473,6bf1f0b4-3d4e-40b5-bf89-b140113e213f,clothing,695.15
58,9277,2025-08-22 12:00:06,Mobile,video_pre_roll,banner,363656,2251,1,US,474,1b8b745f-acd1-4f23-8c44-5319da7f2e49,clothing,417.99
98,5121,2025-08-05 21:07:23,Mobile,video_pre_roll,video,635073,11942,1,US,475,b27f8963-9199-405c-8f1e-81928c722406,books,317.72
80,4840,2025-07-22 14:00:04,Tablet,sidebar,banner,509078,8214,1,US,476,4ce47076-a280-421c-86d3-dfced27e29cc,electronics,2433.57
4,7648,2025-08-27 04:46:55,Mobile,video_pre_roll,banner,24804,5621,1,US,477,2546b54b-4ed1-402b-878b-734adc6844b7,home_goods,414.61
70,1455,2025-07-17 09:56:29,Tablet,homepage,banner,439750,8390,2,US,478,820373f8-fb7e-4c8b-b481-f20c08ca61e9,electronics,4973.05
66,8807,2025-08-03 19:09:48,Mobile,sidebar,carousel,418567,1797,3,US,479,fbc77ebd-eb71-40e1-802b-4ed63df66280,home_goods,549.81
5,8742,2025-07-18 20:42:57,Mobile,video_pre_roll,video,28656,5689,1,US,480,ac275f2c-cf07-4154-98e2-241328cfe6c9,subscription,1403.81
78,3069,2025-08-07 01:58:26,Mobile,video_pre_roll,video,495103,6485,2,US,481,95920d0a-e5fb-4f12-a34d-d84dc802b993,clothing,945.26
79,5447,2025-08-10 04:41:57,Mobile,video_pre_roll,video,501416,6822,1,US,482,eafb36e3-ae7e-431c-ac83-e86ae691b4a7,subscription,1173.97
23,7267,2025-08-15 09:15:28,Tablet,video_pre_roll,video,129992,5316,1,US,483,c382934e-439a-4193-91ad-6fa85cc1e511,electronics,1475.92
41,1898,2025-07-15 01:43:09,Mobile,video_pre_roll,carousel,250877,1218,2,US,484,2126d721-7935-4171-9a28-40eb109508d0,electronics,4231.71
45,6971,2025-07-19 23:37:19,Desktop,video_pre_roll,video,271377,9894,1,US,485,bfccd223-6b75-463b-9cf5-cf1718be6972,clothing,549.81
14,8219,2025-08-08 04:08:05,Tablet,homepage,banner,77951,8259,1,US,486,a33c8c16-2cee-48a4-b912-98b396ded807,subscription,1032.01
4,6101,2025-08-17 16:04:45,Tablet,video_pre_roll,banner,23703,9740,1,US,487,307fbbbc-497f-4f9c-8e4c-3d67c543c0c5,electronics,4753.35
68,9950,2025-07-29 22:24:54,Tablet,homepage,carousel,431957,2084,3,US,488,150c8377-5e22-4348-b513-9c3cf9ee593b,clothing,1180.73
65,8225,2025-08-23 11:32:28,Tablet,video_pre_roll,video,409765,5131,1,US,489,11ae021e-7784-4a47-9fcf-0fd1f061a9ec,electronics,2928.17
85,8084,2025-08-28 07:43:25,Tablet,video_pre_roll,video,549825,9334,1,US,490,9496e9f4-c763-42d9-9b8f-e7a72577e886,subscription,900.2
79,4747,2025-08-18 09:30:27,Desktop,homepage,video,504950,5590,1,US,491,bfef1b0f-5685-48a2-bee7-041508e84b8c,books,255.75
97,7373,2025-08-18 16:25:55,Tablet,video_pre_roll,video,630155,5691,1,US,492,9b164d22-3da2-40cc-a61c-a1f706911acb,electronics,2755.79
16,5091,2025-07-31 09:01:51,Desktop,homepage,banner,89852,3059,1,US,493,afe3a1a1-bc2b-49ad-91df-ebd94260ccae,electronics,4285.79
29,3813,2025-09-12 12:43:45,Tablet,video_pre_roll,carousel,163298,3096,1,US,494,2f357eb0-6305-4bcd-9770-a77f6e8613cc,subscription,561.07
24,4530,2025-08-13 10:14:30,Desktop,video_pre_roll,banner,131942,8432,1,US,495,99dd1d31-7d3a-40ae-9965-c24d08fe147c,clothing,615.15
74,9874,2025-08-22 10:00:50,Mobile,sidebar,banner,463151,6434,1,US,496,f9273ede-2408-41dd-ab08-901cdcd1c98e,subscription,1135.67
3,8776,2025-08-21 16:24:53,Desktop,homepage,banner,19934,7650,1,US,497,59328e9e-68e9-4622-a4ec-a8409b719390,electronics,2476.38
96,8066,2025-08-16 04:48:16,Tablet,video_pre_roll,carousel,619235,3606,1,US,498,978d2862-2677-4a6b-b4c0-d4e224bd0be4,clothing,999.34
96,3379,2025-08-26 06:02:58,Mobile,homepage,carousel,621216,4005,1,US,499,9e22bb49-aa2e-4ad3-93d2-f672cd211e90,clothing,610.65
78,7611,2025-08-06 12:15:54,Desktop,video_pre_roll,video,497798,8951,1,US,500,2b5ae97e-5ce5-40e0-bedb-b55320281dda,electronics,5420.33
38,5070,2025-07-20 18:08:16,Tablet,sidebar,carousel,226447,6567,1,US,501,7857b131-ca8d-45e9-85eb-f64dc6d94dbb,subscription,892.31
51,6900,2025-09-15 06:01:26,Desktop,sidebar,banner,317400,1853,1,US,502,b84c42a1-bc8a-4c25-afb0-34e22d63cdc6,home_goods,212.94
41,5129,2025-08-05 23:00:11,Tablet,homepage,carousel,243513,307,1,US,503,0a578517-5a5f-4679-a285-2e14609eae03,clothing,419.12
23,7122,2025-08-01 18:17:48,Tablet,homepage,video,126721,2068,1,US,504,ca6a1d86-5349-475b-a3dd-cac7d93cb39b,subscription,1625.76
49,3620,2025-08-02 00:39:26,Mobile,video_pre_roll,video,301701,1585,1,US,505,91677852-8510-4309-8a8c-6ef5a739fdec,electronics,4362.4
99,8048,2025-07-08 01:53:57,Mobile,homepage,carousel,643956,6120,2,US,506,a7130233-0146-4b35-8ae7-c4408c65386e,home_goods,657.97
44,1911,2025-07-15 17:34:18,Tablet,video_pre_roll,banner,263368,7172,1,US,507,ecf98dae-aa6c-47c3-bc5f-466642c0ad84,electronics,5411.32
66,7570,2025-09-26 12:08:52,Mobile,homepage,carousel,415468,106,2,US,508,f62b33c2-f592-4742-8327-e89e1de7296d,electronics,3815.98
78,7769,2025-07-07 21:22:26,Desktop,video_pre_roll,video,493476,9459,1,US,509,90990afb-4b57-4525-a764-1f1b61849497,books,437.14
78,5288,2025-08-13 16:32:23,Tablet,sidebar,video,498572,3642,2,US,510,c5773717-cddf-41bb-82b7-46f380c0fb04,clothing,384.19
75,3670,2025-09-01 08:19:41,Tablet,video_pre_roll,banner,469049,1849,1,US,511,e229404e-6a73-4952-8b8d-e8c7fc0d4f4c,subscription,752.6
18,2584,2025-07-22 10:01:09,Mobile,video_pre_roll,banner,102667,4434,1,US,512,bbb610c9-59eb-46ca-b40b-9d2822275bc3,home_goods,523.89
75,6799,2025-09-04 16:06:18,Tablet,homepage,banner,469185,9852,3,US,513,5adb6b3c-9346-49eb-8450-21e7db98c1da,subscription,860.76
82,4868,2025-08-10 14:09:04,Desktop,sidebar,video,527659,11480,1,US,514,37da7ade-c7ef-49cb-b35e-e2969510ebd1,subscription,802.18
97,172,2025-07-20 07:37:20,Desktop,video_pre_roll,video,627277,4802,1,US,515,7dd73e4a-f5e3-4f7e-86bd-0b87edc4db41,clothing,539.67
63,1830,2025-08-03 15:15:15,Tablet,sidebar,carousel,396281,6942,1,US,516,71fc12f9-f49c-4fd4-98b8-7888a2087f79,books,291.8
83,1424,2025-08-17 14:09:40,Mobile,sidebar,banner,535364,2845,1,US,517,e56e1d9f-6298-4efb-b12c-13e55184e85a,electronics,1141.3
96,2183,2025-08-24 14:43:06,Mobile,homepage,carousel,626039,938,1,US,518,6c3793ff-17f0-4dd9-a8a9-4575ada29bc0,home_goods,779.64
78,8505,2025-08-14 13:25:11,Tablet,video_pre_roll,video,495486,7651,2,US,519,45b6b327-482b-412c-8421-3715e1034b66,subscription,1451.13
85,1791,2025-08-17 12:48:21,Mobile,video_pre_roll,video,547921,12039,1,US,520,533b7ef2-6ae1-4d62-a93a-3694279d0b95,subscription,543.05
15,1071,2025-07-18 02:13:46,Desktop,homepage,video,81340,6797,2,US,521,1e8203fe-f990-46b4-928f-88b906a689d5,clothing,992.58
85,8415,2025-08-06 10:42:38,Desktop,video_pre_roll,video,554968,2312,1,US,522,8396791c-47c9-4513-b6f5-9fda96a2749f,electronics,3912.87
10,8940,2025-08-24 10:14:08,Mobile,sidebar,banner,59784,9436,2,US,523,87c41202-45ec-4cc4-ab02-b8ea91bab413,clothing,611.77
97,4899,2025-07-14 00:01:37,Desktop,video_pre_roll,video,630407,8393,3,US,524,3ec959ca-c260-4112-b0b6-4f6f42091044,home_goods,461.93
65,8116,2025-07-14 09:57:41,Tablet,video_pre_roll,video,412277,755,1,US,525,86b05a84-2dcf-4b8d-a801-c7da0c259cdc,subscription,908.08
41,3954,2025-08-14 23:37:32,Tablet,sidebar,carousel,245024,1640,1,US,526,215b88b7-66b0-476a-8a4d-095e8bd3135e,subscription,341.38
